3.671875000000000000e+01 3.975308641975308888e+01 3.616000000000000369e+01 5.549541153471552207e+03
3.421875000000000000e+01 3.024691358024691468e+01 3.815999999999999659e+01 6.427927451959159953e+03
3.921875000000000000e+01 3.358024691358024683e+01 3.055999999999999872e+01 6.900920875359013735e+03
3.109375000000000000e+01 3.691358024691358253e+01 3.256000000000000227e+01 3.000999431008001466e+03
3.609375000000000000e+01 3.135802469135802539e+01 3.456000000000000227e+01 3.153196102878964666e+03
3.359375000000000000e+01 3.469135802469135399e+01 3.656000000000000227e+01 3.706640042816377900e+03
3.859375000000000000e+01 3.802469135802468969e+01 3.856000000000000227e+01 4.641127529134855649e+03
3.234375000000000000e+01 3.246913580246913256e+01 3.096000000000000085e+01 5.693524575433206337e+03
3.734375000000000000e+01 3.580246913580246826e+01 3.296000000000000085e+01 6.522645032891498886e+03
3.484375000000000000e+01 3.913580246913580396e+01 3.496000000000000085e+01 6.933695978232279231e+03
3.984375000000000000e+01 3.061728395061728492e+01 3.696000000000000085e+01 3.005029947266992622e+03
3.007812500000000000e+01 3.395061728395062062e+01 3.896000000000000085e+01 3.205132341226320932e+03
3.507812500000000000e+01 3.728395061728394921e+01 3.135999999999999943e+01 3.820746653824524401e+03
3.257812500000000000e+01 3.172839506172839563e+01 3.335999999999999943e+01 4.792457395168788025e+03
3.757812500000000000e+01 3.506172839506172778e+01 3.535999999999999943e+01 5.832675933945851284e+03
3.132812500000000000e+01 3.839506172839506348e+01 3.735999999999999943e+01 6.608358347708906877e+03
3.632812500000000000e+01 3.283950617283950635e+01 3.935999999999999943e+01 6.958914619934583243e+03
3.382812500000000000e+01 3.617283950617284205e+01 3.176000000000000156e+01 3.013454563872813651e+03
3.882812500000000000e+01 3.950617283950617065e+01 3.375999999999999801e+01 3.266013342096131055e+03
3.070312500000000000e+01 3.098765432098765515e+01 3.575999999999999801e+01 3.942541678485896227e+03
3.570312500000000000e+01 3.432098765432098730e+01 3.776000000000000512e+01 4.945271442669255521e+03
3.320312500000000000e+01 3.765432098765432301e+01 3.976000000000000512e+01 5.966105338452869546e+03
3.820312500000000000e+01 3.209876543209876587e+01 3.023999999999999844e+01 6.684920861956341469e+03
3.195312500000000000e+01 3.543209876543210157e+01 3.224000000000000199e+01 6.977242251900602241e+03
3.695312500000000000e+01 3.876543209876543017e+01 3.424000000000000199e+01 3.027334548379209991e+03
3.445312500000000000e+01 3.320987654320987303e+01 3.624000000000000199e+01 3.336016615429052308e+03
3.945312500000000000e+01 3.654320987654320874e+01 3.824000000000000199e+01 4.071384761954204805e+03
3.039062500000000000e+01 3.987654320987654444e+01 3.064000000000000057e+01 5.098477742428083729e+03
3.539062500000000000e+01 3.004115226337448519e+01 3.264000000000000057e+01 6.093006047087158549e+03
3.289062500000000000e+01 3.337448559670782089e+01 3.464000000000000057e+01 6.752306506114902731e+03
3.789062500000000000e+01 3.670781893004114949e+01 3.664000000000000057e+01 6.989466537325813988e+03
3.164062500000000000e+01 3.115226337448559590e+01 3.864000000000000057e+01 3.047556250392130551e+03
3.664062500000000000e+01 3.448559670781892805e+01 3.103999999999999915e+01 3.415201562534436562e+03
3.414062500000000000e+01 3.781893004115226375e+01 3.303999999999999915e+01 4.206535181458990337e+03
3.914062500000000000e+01 3.226337448559670662e+01 3.503999999999999915e+01 5.250978492325386469e+03
3.101562500000000000e+01 3.559670781893004232e+01 3.703999999999999915e+01 6.212665128889619155e+03
3.601562500000000000e+01 3.893004115226337092e+01 3.903999999999999915e+01 6.810608637114824887e+03
3.351562500000000000e+01 3.041152263374485543e+01 3.144000000000000128e+01 6.996518001830462708e+03
3.851562500000000000e+01 3.374485596707818758e+01 3.343999999999999773e+01 3.074871056089871217e+03
3.226562500000000000e+01 3.707818930041152328e+01 3.543999999999999773e+01 3.503507752156343940e+03
3.726562500000000000e+01 3.152263374485596614e+01 3.743999999999999773e+01 4.347161277463366787e+03
3.476562500000000000e+01 3.485596707818930184e+01 3.943999999999999773e+01 5.401686451042598492e+03
3.976562500000000000e+01 3.818930041152263044e+01 3.183999999999999986e+01 6.324472386426207777e+03
3.023437500000000000e+01 3.263374485596708041e+01 3.384000000000000341e+01 6.860038100357971416e+03
3.523437500000000000e+01 3.596707818930040901e+01 3.584000000000000341e+01 6.999523012778417979e+03
3.273437500000000000e+01 3.930041152263374471e+01 3.784000000000000341e+01 3.000028290782146541e+03
3.773437500000000000e+01 3.078189300411522566e+01 3.984000000000000341e+01 3.115579368769126631e+03
3.148437500000000000e+01 3.411522633744856137e+01 3.032000000000000028e+01 3.615360318283042943e+03
3.648437500000000000e+01 3.744855967078188996e+01 3.232000000000000028e+01 4.513409321828145039e+03
3.398437500000000000e+01 3.189300411522633638e+01 3.432000000000000028e+01 5.570370325868574582e+03
3.898437500000000000e+01 3.522633744855966853e+01 3.632000000000000028e+01 6.442001000299655971e+03
3.085937500000000000e+01 3.855967078189300423e+01 3.832000000000000028e+01 6.906087780733952059e+03
3.585937500000000000e+01 3.300411522633744710e+01 3.071999999999999886e+01 3.001352916478957923e+03
3.335937500000000000e+01 3.633744855967078280e+01 3.271999999999999886e+01 3.160077805042273212e+03
3.835937500000000000e+01 3.967078189300411850e+01 3.471999999999999886e+01 3.722448881761820758e+03
3.210937500000000000e+01 3.016460905349794075e+01 3.671999999999999886e+01 4.662614329177694344e+03
3.710937500000000000e+01 3.349794238683127645e+01 3.871999999999999886e+01 5.713720764885404606e+03
3.460937500000000000e+01 3.683127572016460505e+01 3.112000000000000099e+01 6.535445797744019728e+03
3.960937500000000000e+01 3.127572016460905502e+01 3.311999999999999744e+01 6.937747017952027818e+03
3.054687500000000000e+01 3.460905349794238361e+01 3.511999999999999744e+01 3.005937367043928589e+03
3.554687500000000000e+01 3.794238683127571932e+01 3.712000000000000455e+01 3.213276582970511754e+03
3.304687500000000000e+01 3.238683127572016218e+01 3.912000000000000455e+01 3.837689021132745438e+03
3.804687500000000000e+01 3.572016460905349788e+01 3.151999999999999957e+01 4.814222407649403976e+03
3.179687500000000000e+01 3.905349794238683359e+01 3.352000000000000313e+01 5.852107370877281937e+03
3.679687500000000000e+01 3.053497942386831454e+01 3.552000000000000313e+01 6.619858013022069827e+03
3.429687500000000000e+01 3.386831275720164314e+01 3.752000000000000313e+01 6.961937761870044596e+03
3.929687500000000000e+01 3.720164609053497884e+01 3.952000000000000313e+01 3.015081117900829213e+03
3.117187500000000000e+01 3.164609053497942526e+01 3.192000000000000171e+01 3.275452629043178604e+03
3.617187500000000000e+01 3.497942386831275741e+01 3.392000000000000171e+01 3.960532548777635839e+03
3.367187500000000000e+01 3.831275720164609311e+01 3.592000000000000171e+01 4.967159658930437217e+03
3.867187500000000000e+01 3.275720164609053597e+01 3.792000000000000171e+01 5.984651416546508699e+03
3.242187500000000000e+01 3.609053497942386457e+01 3.992000000000000171e+01 6.695108340150352888e+03
3.742187500000000000e+01 3.942386831275720027e+01 3.001599999999999824e+01 6.979342239326254457e+03
3.492187500000000000e+01 3.090534979423868123e+01 3.201599999999999824e+01 3.029816214126191426e+03
3.992187500000000000e+01 3.423868312757201693e+01 3.401599999999999824e+01 3.346766713355996671e+03
3.003906250000000000e+01 3.757201646090535263e+01 3.601600000000000534e+01 4.090324261923761696e+03
3.503906250000000000e+01 3.201646090534979550e+01 3.801600000000000534e+01 5.120332309604193142e+03
3.253906250000000000e+01 3.534979423868312409e+01 3.041600000000000037e+01 6.110558948055453584e+03
3.753906250000000000e+01 3.868312757201645979e+01 3.241599999999999682e+01 6.761187859451509212e+03
3.128906250000000000e+01 3.312757201646090266e+01 3.441599999999999682e+01 6.990766821358944071e+03
3.628906250000000000e+01 3.646090534979423836e+01 3.641600000000000392e+01 3.051008098361135126e+03
3.378906250000000000e+01 3.979423868312757406e+01 3.841599999999999682e+01 3.427261204388958504e+03
3.878906250000000000e+01 3.028806584362139986e+01 3.081599999999999895e+01 4.226309828273544554e+03
3.066406250000000000e+01 3.362139917695473201e+01 3.281600000000000250e+01 5.272643061512157146e+03
3.566406250000000000e+01 3.695473251028806772e+01 3.481600000000000250e+01 6.229131206322106664e+03
3.316406250000000000e+01 3.139917695473251058e+01 3.681600000000000250e+01 6.818206846213665813e+03
3.816406250000000000e+01 3.473251028806583918e+01 3.881600000000000250e+01 6.997165534220508562e+03
3.191406250000000000e+01 3.806584362139917488e+01 3.121600000000000108e+01 3.079390497778727877e+03
3.691406250000000000e+01 3.251028806584362485e+01 3.321600000000000108e+01 3.516858465714236445e+03
3.441406250000000000e+01 3.584362139917695345e+01 3.521600000000000108e+01 4.367645468324200920e+03
3.941406250000000000e+01 3.917695473251028915e+01 3.721600000000000108e+01 5.423007515035380493e+03
3.035156250000000000e+01 3.065843621399177010e+01 3.921600000000000108e+01 6.339773292610379940e+03
3.535156250000000000e+01 3.399176954732510580e+01 3.161599999999999966e+01 6.866392740123366821e+03
3.285156250000000000e+01 3.732510288065843440e+01 3.361599999999999966e+01 6.999701526103830474e+03
3.785156250000000000e+01 3.176954732510288082e+01 3.561599999999999966e+01 3.000080250651506958e+03
3.160156250000000000e+01 3.510288065843621297e+01 3.761599999999999966e+01 3.121417204637990380e+03
3.660156250000000000e+01 3.843621399176954867e+01 3.961599999999999966e+01 3.630141862201429831e+03
3.410156250000000000e+01 3.288065843621399154e+01 3.009600000000000009e+01 4.534537367890650785e+03
3.910156250000000000e+01 3.621399176954732724e+01 3.209600000000000364e+01 5.591117514124076479e+03
3.097656250000000000e+01 3.954732510288065583e+01 3.409600000000000364e+01 6.455895107183377149e+03
3.597656250000000000e+01 3.102880658436214034e+01 3.609600000000000364e+01 6.911090503759297462e+03
3.347656250000000000e+01 3.436213991769547249e+01 3.809600000000000364e+01 3.001773834065326810e+03
3.847656250000000000e+01 3.769547325102880819e+01 3.049599999999999866e+01 3.167137254713349648e+03
3.222656250000000000e+01 3.213991769547325106e+01 3.249600000000000222e+01 3.738424268149446561e+03
3.722656250000000000e+01 3.547325102880658676e+01 3.449600000000000222e+01 4.684150231318984879e+03
3.472656250000000000e+01 3.880658436213991536e+01 3.649600000000000222e+01 5.733815530133166249e+03
3.972656250000000000e+01 3.325102880658435822e+01 3.849600000000000222e+01 6.548062023327437601e+03
3.019531250000000000e+01 3.658436213991769392e+01 3.089600000000000080e+01 6.941645449323237699e+03
3.519531250000000000e+01 3.991769547325102963e+01 3.289600000000000080e+01 3.006938235072487259e+03
3.269531250000000000e+01 3.008230452674897037e+01 3.489600000000000080e+01 3.221604227803969025e+03
3.769531250000000000e+01 3.341563786008230608e+01 3.689600000000000080e+01 3.854786738325261922e+03
3.144531250000000000e+01 3.674897119341563467e+01 3.889600000000000080e+01 4.836014579308173779e+03
3.644531250000000000e+01 3.119341563786008109e+01 3.129599999999999937e+01 5.871419430293941332e+03
3.394531250000000000e+01 3.452674897119341324e+01 3.329599999999999937e+01 6.631170500194610213e+03
3.894531250000000000e+01 3.786008230452674894e+01 3.529599999999999937e+01 6.964822204526142741e+03
3.082031250000000000e+01 3.230452674897119181e+01 3.729599999999999937e+01 3.016822048063467264e+03
3.582031250000000000e+01 3.563786008230452751e+01 3.929599999999999937e+01 3.285078603967537674e+03
3.332031250000000000e+01 3.897119341563785611e+01 3.169600000000000151e+01 3.978665384319779150e+03
3.832031250000000000e+01 3.045267489711934061e+01 3.369599999999999795e+01 4.989052685149185891e+03
3.207031250000000000e+01 3.378600823045267276e+01 3.569599999999999795e+01 6.003061896593691927e+03
3.707031250000000000e+01 3.711934156378600846e+01 3.769599999999999795e+01 6.705108460235451275e+03
3.457031250000000000e+01 3.156378600823045133e+01 3.969599999999999795e+01 6.981319948749340256e+03
3.957031250000000000e+01 3.489711934156378703e+01 3.017599999999999838e+01 3.032429866547721304e+03
3.050781250000000000e+01 3.823045267489711563e+01 3.217600000000000193e+01 3.357704366686262802e+03
3.550781250000000000e+01 3.267489711934156560e+01 3.417600000000000193e+01 4.109390316451531362e+03
3.300781250000000000e+01 3.600823045267489420e+01 3.617600000000000193e+01 5.142169265461741816e+03
3.800781250000000000e+01 3.934156378600822990e+01 3.817600000000000193e+01 6.127961976133836288e+03
3.175781250000000000e+01 3.082304526748971085e+01 3.057600000000000051e+01 6.769884108687537264e+03
3.675781250000000000e+01 3.415637860082304655e+01 3.257600000000000051e+01 6.991964210082139289e+03
3.425781250000000000e+01 3.748971193415637515e+01 3.457600000000000051e+01 3.054606885936283561e+03
3.925781250000000000e+01 3.193415637860082157e+01 3.657600000000000051e+01 3.439506818194255175e+03
3.113281250000000000e+01 3.526748971193415372e+01 3.857600000000000051e+01 4.246193790682647887e+03
3.613281250000000000e+01 3.860082304526748942e+01 3.097599999999999909e+01 5.294267861785740024e+03
3.363281250000000000e+01 3.304526748971193228e+01 3.297599999999999909e+01 6.245435258689178227e+03
3.863281250000000000e+01 3.637860082304526799e+01 3.497599999999999909e+01 6.825624596929330437e+03
3.238281250000000000e+01 3.971193415637860369e+01 3.697599999999999909e+01 6.997733645793772666e+03
3.738281250000000000e+01 3.020576131687242949e+01 3.897599999999999909e+01 3.084069442346262349e+03
3.488281250000000000e+01 3.353909465020576164e+01 3.137600000000000122e+01 3.530391105400506603e+03
3.988281250000000000e+01 3.687242798353909734e+01 3.337599999999999767e+01 4.388220139796216245e+03
3.011718750000000000e+01 3.131687242798354021e+01 3.537600000000000477e+01 5.444267246484854695e+03
3.511718750000000000e+01 3.465020576131686880e+01 3.737600000000000477e+01 6.354902283671195619e+03
3.261718750000000000e+01 3.798353909465020450e+01 3.937600000000000477e+01 6.872573909525305680e+03
3.761718750000000000e+01 3.242798353909464737e+01 3.177599999999999980e+01 6.999831842824398336e+03
3.136718750000000000e+01 3.576131687242798307e+01 3.377600000000000335e+01 3.000168157175601664e+03
3.636718750000000000e+01 3.909465020576131877e+01 3.577600000000000335e+01 3.127426090474694320e+03
3.386718750000000000e+01 3.057613168724279973e+01 3.777600000000000335e+01 3.645097716328803472e+03
3.886718750000000000e+01 3.390946502057613543e+01 3.977600000000000335e+01 4.555732753515144395e+03
3.074218750000000000e+01 3.724279835390946403e+01 3.025600000000000023e+01 5.611779860203783755e+03
